book_title,book_price,book_url,image_url,published_date,category
Corporation Finance,33.31 ,https://www.bookdepository.com/Corporation-Finance-Arthur-Stone-Dewing/9781297622625?ref=grid-view&qid=1628102990491&sr=1-2373,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2976/9781297622625.jpg,09 Aug 2015,finance
Behavioral Finance,65.11 ,https://www.bookdepository.com/Behavioral-Finance-Thomas-Friedrichs/9783838658292?ref=grid-view&qid=1628102990491&sr=1-2374,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8386/9783838658292.jpg,11 Sep 2002,finance
Behavioral Finance,65.11 ,https://www.bookdepository.com/Behavioral-Finance-Christoph-Wappler/9783838655352?ref=grid-view&qid=1628102990491&sr=1-2375,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8386/9783838655352.jpg,13 Jun 2002,finance
Public Finance,23.59 ,https://www.bookdepository.com/Public-Finance-Ambar-Ghosh/9788120349988?ref=grid-view&qid=1628102990491&sr=1-2376,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9788/1203/9788120349988.jpg,30 Aug 2014,finance
Senior-Finance,102.91 ,https://www.bookdepository.com/Senior-Finance-Anja-Kleimeyer/9783838688701?ref=grid-view&qid=1628102990491&sr=1-2377,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8386/9783838688701.jpg,11 Jul 2005,finance
Eco-Finance,132.40 ,https://www.bookdepository.com/Eco-Finance-Paul-U-Ali/9789041123107?ref=grid-view&qid=1628102990491&sr=1-2378,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/0411/9789041123107.jpg,31 Oct 2004,finance
Islamic Finance,48.97 ,https://www.bookdepository.com/Islamic-Finance-Jaseem-Ahmed/9788132107064?ref=grid-view&qid=1628102990491&sr=1-2379,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9788/1321/9788132107064.jpg,12 Jul 2011,finance
International Finance,93.20 ,https://www.bookdepository.com/International-Finance-Dilip-Das/9780415092814?ref=grid-view&qid=1628102990491&sr=1-2380,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4150/9780415092814.jpg,01 Jul 1993,finance
Dark Finance,84.63 ,https://www.bookdepository.com/Dark-Finance-Fabio-Mattioli/9781503611658?ref=grid-view&qid=1628102990491&sr=1-2381,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5036/9781503611658.jpg,30 Jun 2020,finance
Quantum Finance,83.76 ,https://www.bookdepository.com/Quantum-Finance-Raymond-S-T-Lee/9789813297951?ref=grid-view&qid=1628102990491&sr=1-2382,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/8132/9789813297951.jpg,27 Nov 2019,finance
e-Finance,50.35 ,https://www.bookdepository.com/e-Finance-Erik-Banks/9780471560265?ref=grid-view&qid=1628102990491&sr=1-2383,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4715/9780471560265.jpg,13 Jun 2001,finance
Regulating Finance,139.75 ,https://www.bookdepository.com/Regulating-Finance-Tommaso-Padoa-Schioppa/9780199270569?ref=grid-view&qid=1628102990491&sr=1-2384,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1992/9780199270569.jpg,03 Jun 2004,finance
International Finance,28.56 ,https://www.bookdepository.com/International-Finance-Withers-Hartley/9780526745524?ref=grid-view&qid=1628102990491&sr=1-2385,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5267/9780526745524.jpg,04 Mar 2019,finance
International Finance,28.56 ,https://www.bookdepository.com/International-Finance-Hartley-Withers/9780469744028?ref=grid-view&qid=1628102990491&sr=1-2386,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4697/9780469744028.jpg,25 Feb 2019,finance
Empirical Finance,49.30 ,https://www.bookdepository.com/Empirical-Finance-Shigeyuki-Hamori/9783038977063?ref=grid-view&qid=1628102990491&sr=1-2387,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/0389/9783038977063.jpg,25 Mar 2019,finance
Corporation Finance,28.44 ,https://www.bookdepository.com/Corporation-Finance-Hastings-Lyon/9780530845548?ref=grid-view&qid=1628102990491&sr=1-2388,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5308/9780530845548.jpg,11 Mar 2019,finance
Church Finance,27.64 ,https://www.bookdepository.com/Church-Finance-Frederick-Agar/9780530770369?ref=grid-view&qid=1628102990491&sr=1-2389,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5307/9780530770369.jpg,11 Mar 2019,finance
Corporation Finance,25.11 ,https://www.bookdepository.com/Corporation-Finance-Edward-Sherwood-1874-Mead/9781376932317?ref=grid-view&qid=1628102990491&sr=1-2390,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3769/9781376932317.jpg,07 Feb 2018,finance
Nonprofit Finance,33.50 ,https://www.bookdepository.com/Nonprofit-Finance-Sheila-Shanker-Cpa/9781975996581?ref=grid-view&qid=1628102990491&sr=1-2391,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9759/9781975996581.jpg,26 Oct 2017,finance
Sports Finance,31.70 ,https://www.bookdepository.com/Sports-Finance-Brian-P-Soebbing/9783038428718?ref=grid-view&qid=1628102990491&sr=1-2392,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/0384/9783038428718.jpg,30 Apr 2018,finance
Boachsoft Finance,76.95 ,https://www.bookdepository.com/Boachsoft-Finance-Gerardus-Blokdyk/9781718697126?ref=grid-view&qid=1628102990491&sr=1-2393,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7186/9781718697126.jpg,03 May 2018,finance
Corporate Finance,70.25 ,https://www.bookdepository.com/Corporate-Finance-Steve-Lumby/9781473758384?ref=grid-view&qid=1628102990491&sr=1-2394,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4737/9781473758384.jpg,14 Jan 2019,finance
Finance Notebook,9.60 ,https://www.bookdepository.com/Finance-Notebook-Niche-Notebooks/9781722119997?ref=grid-view&qid=1628102990491&sr=1-2395,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7221/9781722119997.jpg,29 Jun 2018,finance
Campaign Finance,38.83 ,https://www.bookdepository.com/Campaign-Finance-Kathryn-Roberts/9781534504110?ref=grid-view&qid=1628102990491&sr=1-2396,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5345/9781534504110.jpg,15 Jan 2019,finance
Sme Finance,23.09 ,https://www.bookdepository.com/Sme-Finance-Hussein-Elasrag/9781727753028?ref=grid-view&qid=1628102990491&sr=1-2397,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7277/9781727753028.jpg,05 Oct 2018,finance
Corporate Finance,38.79 ,https://www.bookdepository.com/Corporate-Finance-Vishwanath-S-R/9789353282899?ref=grid-view&qid=1628102990491&sr=1-2398,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/3532/9789353282899.jpg,03 Sep 2019,finance
Public Finance,43.77 ,https://www.bookdepository.com/Public-Finance-Charles-Francis-Bastable/9780341933441?ref=grid-view&qid=1628102990491&sr=1-2399,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3419/9780341933441.jpg,09 Oct 2018,finance
Public Finance,51.95 ,https://www.bookdepository.com/Public-Finance-Charles-Francis-Bastable/9780344035593?ref=grid-view&qid=1628102990491&sr=1-2400,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3440/9780344035593.jpg,23 Oct 2018,finance
Public Finance,33.29 ,https://www.bookdepository.com/Public-Finance-M-E-Robinson/9780344054976?ref=grid-view&qid=1628102993126&sr=1-2401,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3440/9780344054976.jpg,23 Oct 2018,finance
International Finance.,20.80 ,https://www.bookdepository.com/International-Finance-Hartley-Withers/9780344424250?ref=grid-view&qid=1628102993126&sr=1-2402,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3444/9780344424250.jpg,29 Oct 2018,finance
Development Finance,144.28 ,https://www.bookdepository.com/Development-Finance-Nicholas-Biekpe/9783319853376?ref=grid-view&qid=1628102993126&sr=1-2403,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/3198/9783319853376.jpg,10 Aug 2018,finance
Finance Unleashed,54.89 ,https://www.bookdepository.com/Finance-Unleashed-Magnus-Lind/9783319882277?ref=grid-view&qid=1628102993126&sr=1-2404,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/3198/9783319882277.jpg,29 Aug 2018,finance
International Finance.,33.37 ,https://www.bookdepository.com/International-Finance-Hartley-Withers/9780344424267?ref=grid-view&qid=1628102993126&sr=1-2405,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3444/9780344424267.jpg,29 Oct 2018,finance
Public Finance,28.56 ,https://www.bookdepository.com/Public-Finance-M-E-Robinson/9780342090211?ref=grid-view&qid=1628102993126&sr=1-2406,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3420/9780342090211.jpg,10 Oct 2018,finance
Public Finance,19.37 ,https://www.bookdepository.com/Public-Finance-M-E-Robinson/9780342090204?ref=grid-view&qid=1628102993126&sr=1-2407,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3420/9780342090204.jpg,10 Oct 2018,finance
Personal Finance,23.96 ,https://www.bookdepository.com/Personal-Finance-Robert-Ramsey/9781728613277?ref=grid-view&qid=1628102993126&sr=1-2408,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7286/9781728613277.jpg,09 Oct 2018,finance
Democratizing Finance,40.14 ,https://www.bookdepository.com/Democratizing-Finance-Clifford-N-Rosenthal/9781525536625?ref=grid-view&qid=1628102993126&sr=1-2409,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5255/9781525536625.jpg,07 Nov 2018,finance
Behavioural Finance,23.36 ,https://www.bookdepository.com/Behavioural-Finance-Ranjit-Singh/9789389347128?ref=grid-view&qid=1628102993126&sr=1-2410,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/3893/9789389347128.jpg,28 Feb 2020,finance
Finance Commission,24.88 ,https://www.bookdepository.com/Finance-Commission-City-Bottren/9781010122135?ref=grid-view&qid=1628102993126&sr=1-2411,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/0101/9781010122135.jpg,12 Mar 2019,finance
PERSONAL FINANCE,37.31 ,https://www.bookdepository.com/PERSONAL-FINANCE-National-Learning-Corporation/9780837366760?ref=grid-view&qid=1628102993126&sr=1-2412,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8373/9780837366760.jpg,01 Jan 2018,finance
Frenzied Finance,34.77 ,https://www.bookdepository.com/Frenzied-Finance-Thomas-William-Lawson/9780894992230?ref=grid-view&qid=1628102993126&sr=1-2413,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8949/9780894992230.jpg,30 Apr 2004,finance
Green Finance,137.09 ,https://www.bookdepository.com/Green-Finance-Duncker-Humblot/9783428159154?ref=grid-view&qid=1628102993126&sr=1-2414,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/4281/9783428159154.jpg,18 Dec 2019,finance
Indian Finance,22.31 ,https://www.bookdepository.com/Indian-Finance-Henry-Fawcett/9781103330119?ref=grid-view&qid=1628102993126&sr=1-2415,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1033/9781103330119.jpg,11 Feb 2009,finance
International Finance,22.21 ,https://www.bookdepository.com/International-Finance-Hartley-Withers/9781103349326?ref=grid-view&qid=1628102993126&sr=1-2416,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1033/9781103349326.jpg,11 Feb 2009,finance
Railroad Finance,38.64 ,https://www.bookdepository.com/Railroad-Finance-Fred-Wilbur-Powell-Fred-Cleveland/9781110815029?ref=grid-view&qid=1628102993126&sr=1-2417,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1108/9781110815029.jpg,28 May 2009,finance
American Finance,29.87 ,https://www.bookdepository.com/American-Finance-William-Ramage-Lawson/9781113615749?ref=grid-view&qid=1628102993126&sr=1-2418,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1136/9781113615749.jpg,21 Sep 2009,finance
International Finance,28.09 ,https://www.bookdepository.com/International-Finance-Hartley-Withers/9781117547763?ref=grid-view&qid=1628102993126&sr=1-2419,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1175/9781117547763.jpg,17 Dec 2009,finance
American Finance,29.56 ,https://www.bookdepository.com/American-Finance-Albert-Sidney-Bolles/9781142843182?ref=grid-view&qid=1628102993126&sr=1-2420,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1428/9781142843182.jpg,11 Jan 2010,finance
Mathematical Finance,10.55 ,https://www.bookdepository.com/Mathematical-Finance-Introbooks/9781654119621?ref=grid-view&qid=1628102993126&sr=1-2421,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6541/9781654119621.jpg,01 Jan 2020,finance
Corporation Finance,33.95 ,https://www.bookdepository.com/Corporation-Finance-Hastings-Lyon/9781117127682?ref=grid-view&qid=1628102993126&sr=1-2422,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1171/9781117127682.jpg,19 Nov 2009,finance
"Business Finance,",48.01 ,https://www.bookdepository.com/Business-Finance-William-H-Lough/9781117297361?ref=grid-view&qid=1628102993126&sr=1-2423,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1172/9781117297361.jpg,21 Nov 2009,finance
Corporation Finance,35.61 ,https://www.bookdepository.com/Corporation-Finance-Anonymous/9781116511406?ref=grid-view&qid=1628102993126&sr=1-2424,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1165/9781116511406.jpg,10 Nov 2009,finance
Corporation Finance,40.98 ,https://www.bookdepository.com/Corporation-Finance-Edward-Sherwood-Mead/9781116061116?ref=grid-view&qid=1628102993126&sr=1-2425,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1160/9781116061116.jpg,27 Oct 2009,finance
Project Finance,10.64 ,https://www.bookdepository.com/Project-Finance-Introbooks/9781655902017?ref=grid-view&qid=1628102993126&sr=1-2426,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6559/9781655902017.jpg,05 Jan 2020,finance
Corporation Finance,35.86 ,https://www.bookdepository.com/Corporation-Finance-Edward-Sherwood-Mead/9781144619068?ref=grid-view&qid=1628102993126&sr=1-2427,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1446/9781144619068.jpg,16 Feb 2010,finance
National Finance,31.38 ,https://www.bookdepository.com/National-Finance-John-Noble/9781146497992?ref=grid-view&qid=1628102993126&sr=1-2428,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1464/9781146497992.jpg,05 Mar 2010,finance
Romance & Finance,13.34 ,https://www.bookdepository.com/Romance-Finance-Guvench-G-Gench/9781999609306?ref=grid-view&qid=1628102993126&sr=1-2429,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9996/9781999609306.jpg,18 Mar 2020,finance
School Finance,98.71 ,https://www.bookdepository.com/School-Finance-William-Thro/9781412987578?ref=grid-view&qid=1628102993126&sr=1-2430,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4129/9781412987578.jpg,23 Oct 2012,finance
Frenzied Finance,29.60 ,https://www.bookdepository.com/Frenzied-Finance-Thomas-W-Lawson/9781145428515?ref=grid-view&qid=1628102994808&sr=1-2431,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1454/9781145428515.jpg,23 Feb 2010,finance
National Finance,31.44 ,https://www.bookdepository.com/National-Finance-John-Noble/9781145644106?ref=grid-view&qid=1628102994808&sr=1-2432,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1456/9781145644106.jpg,08 Sep 2010,finance
Corporation Finance,29.61 ,https://www.bookdepository.com/Corporation-Finance-Walter-Hastings-Lyon/9781171696988?ref=grid-view&qid=1628102994808&sr=1-2433,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1716/9781171696988.jpg,08 Sep 2010,finance
Entrepreneurial Finance,53.62 ,https://www.bookdepository.com/Entrepreneurial-Finance-Miranda-S-Lam/9780367343316?ref=grid-view&qid=1628102994808&sr=1-2434,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3673/9780367343316.jpg,14 Dec 2020,finance
Finance 101,16.54 ,https://www.bookdepository.com/Finance-101-Iii-Ronald-Holmes/9781714712526?ref=grid-view&qid=1628102994808&sr=1-2435,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7147/9781714712526.jpg,26 Feb 2021,finance
Finance 4.0,34.11 ,https://www.bookdepository.com/Finance-4-0-Alan-D-Allred-Cpa/9781499151077?ref=grid-view&qid=1628102994808&sr=1-2436,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4991/9781499151077.jpg,20 May 2020,finance
International Finance,14.09 ,https://www.bookdepository.com/International-Finance-Hasanraza-Ansari/9798655308664?ref=grid-view&qid=1628102994808&sr=1-2437,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9798/6553/9798655308664.jpg,19 Jun 2020,finance
Household Finance,102.96 ,https://www.bookdepository.com/Household-Finance-Sumit-Agarwal/9789811555251?ref=grid-view&qid=1628102994808&sr=1-2438,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/8115/9789811555251.jpg,08 Nov 2020,finance
Public Finance,68.90 ,https://www.bookdepository.com/Public-Finance-Charles-F-Bastable/9781932512120?ref=grid-view&qid=1628102994808&sr=1-2439,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9325/9781932512120.jpg,16 Oct 2003,finance
Public Finance,45.48 ,https://www.bookdepository.com/Public-Finance-Charles-Francis-Bastable/9781176452510?ref=grid-view&qid=1628102994808&sr=1-2440,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1764/9781176452510.jpg,30 Jul 2010,finance
Public Finance,43.29 ,https://www.bookdepository.com/Public-Finance-Charles-Francis-Bastable/9781177611169?ref=grid-view&qid=1628102994808&sr=1-2441,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1776/9781177611169.jpg,22 Aug 2010,finance
Personal Finance,16.74 ,https://www.bookdepository.com/Personal-Finance-Zoe-Kulich/9798669257781?ref=grid-view&qid=1628102994808&sr=1-2442,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9798/6692/9798669257781.jpg,25 Jul 2020,finance
War Finance,28.07 ,https://www.bookdepository.com/War-Finance-J-Shield-1850-Nicholson/9781178355734?ref=grid-view&qid=1628102994808&sr=1-2443,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1783/9781178355734.jpg,04 Sep 2010,finance
Family Finance,24.87 ,https://www.bookdepository.com/Family-Finance-Dr-Cliff-E-Williams/9781463445119?ref=grid-view&qid=1628102994808&sr=1-2444,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4634/9781463445119.jpg,05 Dec 2011,finance
Mathematical Finance,82.20 ,https://www.bookdepository.com/Mathematical-Finance-Ernst-Eberlein/9783030261085?ref=grid-view&qid=1628102994808&sr=1-2445,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/0302/9783030261085.jpg,21 Dec 2020,finance
Finance 101,20.83 ,https://www.bookdepository.com/Finance-101-Danny-Singh/9781480168480?ref=grid-view&qid=1628102994808&sr=1-2446,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4801/9781480168480.jpg,01 Aug 2012,finance
Personal Finance,23.31 ,https://www.bookdepository.com/Personal-Finance-William-Norton/9781540345059?ref=grid-view&qid=1628102994808&sr=1-2447,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5403/9781540345059.jpg,10 Nov 2016,finance
Personal Finance,15.04 ,https://www.bookdepository.com/Personal-Finance-Mentes-Libres/9798595017497?ref=grid-view&qid=1628102994808&sr=1-2448,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9798/5950/9798595017497.jpg,15 Jan 2021,finance
Mathematical Finance,237.49 ,https://www.bookdepository.com/Mathematical-Finance-Nikolai-Dokuchaev/9780415414470?ref=grid-view&qid=1628102994808&sr=1-2449,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4154/9780415414470.jpg,30 Jun 2007,finance
Mathematical Finance,224.47 ,https://www.bookdepository.com/Mathematical-Finance-Michael-Kohlmann/9783764365530?ref=grid-view&qid=1628102994808&sr=1-2450,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/7643/9783764365530.jpg,01 Jun 2001,finance
Research in Finance,127.31 ,https://www.bookdepository.com/Research-Finance-John-W-Kensinger/9781849507264?ref=grid-view&qid=1628102994808&sr=1-2451,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8495/9781849507264.jpg,23 Mar 2010,finance
Finance for Academics,53.12 ,https://www.bookdepository.com/Finance-for-Academics-Ronald-Francisco/9781461432432?ref=grid-view&qid=1628102994808&sr=1-2452,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4614/9781461432432.jpg,23 Mar 2012,finance
Research in Finance,100.73 ,https://www.bookdepository.com/Research-Finance-John-F-Kensinger/9781781907580?ref=grid-view&qid=1628102994808&sr=1-2453,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7819/9781781907580.jpg,11 Jul 2013,finance
Research in Finance,115.11 ,https://www.bookdepository.com/Research-Finance-Andrew-H-Chen/9780762312771?ref=grid-view&qid=1628102994808&sr=1-2454,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7623/9780762312771.jpg,30 Oct 2006,finance
Finance and Sustainability,135.82 ,https://www.bookdepository.com/Finance-Sustainability-Agnieszka-Bem/9783030063870?ref=grid-view&qid=1628102994808&sr=1-2455,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/0300/9783030063870.jpg,25 Jan 2019,finance
What the Finance,15.07 ,https://www.bookdepository.com/What-Finance-Sangeeta-Shankaran-Sumesh/9781645467960?ref=grid-view&qid=1628102994808&sr=1-2456,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6454/9781645467960.jpg,11 Apr 2019,finance
Personal Finance,14.02 ,https://www.bookdepository.com/Personal-Finance-Charles-Deberry/9781543129281?ref=grid-view&qid=1628102994808&sr=1-2457,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5431/9781543129281.jpg,15 Feb 2017,finance
Corporation Finance,25.39 ,https://www.bookdepository.com/Corporation-Finance-Thomas-Lyman-Greene/9781298875860?ref=grid-view&qid=1628102994808&sr=1-2458,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2988/9781298875860.jpg,20 Aug 2015,finance
E-Finance,86.80 ,https://www.bookdepository.com/E-Finance-H-U-Buhl/9783540423850?ref=grid-view&qid=1628102994808&sr=1-2459,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/5404/9783540423850.jpg,11 Sep 2001,finance
Empirical Finance,128.06 ,https://www.bookdepository.com/Empirical-Finance-Sardar-M-N-Islam/9783790815511?ref=grid-view&qid=1628102994808&sr=1-2460,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/7908/9783790815511.jpg,15 Nov 2004,finance
Public Finance.,43.13 ,https://www.bookdepository.com/Public-Finance-C-F-Bastable/9781240181025?ref=grid-view&qid=1628102997462&sr=1-2461,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2401/9781240181025.jpg,23 Dec 2010,finance
Corporation Finance,35.88 ,https://www.bookdepository.com/Corporation-Finance-William-H-Lough/9781240115051?ref=grid-view&qid=1628102997462&sr=1-2462,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2401/9781240115051.jpg,20 Dec 2010,finance
National Finance,124.67 ,https://www.bookdepository.com/National-Finance-Yunxian-Chen/9789813360914?ref=grid-view&qid=1628102997462&sr=1-2463,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/8133/9789813360914.jpg,22 Jun 2021,finance
Airline Finance,61.27 ,https://www.bookdepository.com/Airline-Finance-Peter-S-Morrell/9780367481384?ref=grid-view&qid=1628102997462&sr=1-2464,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3674/9780367481384.jpg,12 Jun 2021,finance
Finance compact,167.54 ,https://www.bookdepository.com/Finance-compact-Heinz-Zimmermann/9783907291313?ref=grid-view&qid=1628102997462&sr=1-2465,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/9072/9783907291313.jpg,01 Jul 2021,finance
Islamic Finance,27.88 ,https://www.bookdepository.com/Islamic-Finance-Thorsten-Steffens/9783640147748?ref=grid-view&qid=1628102997462&sr=1-2466,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/6401/9783640147748.jpg,28 Aug 2008,finance
Business Finance,84.71 ,https://www.bookdepository.com/Business-Finance-Gregory-Namusonge/9783639209174?ref=grid-view&qid=1628102997462&sr=1-2467,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/6392/9783639209174.jpg,17 Feb 2010,finance
School Finance,22.34 ,https://www.bookdepository.com/School-Finance-United-States-Government-Accountability/9781240731657?ref=grid-view&qid=1628102997462&sr=1-2468,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2407/9781240731657.jpg,01 Jan 2011,finance
Micro-Finance,53.86 ,https://www.bookdepository.com/Micro-Finance-Clifford-Machogu/9783843360227?ref=grid-view&qid=1628102997462&sr=1-2469,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8433/9783843360227.jpg,07 Oct 2010,finance
Behavioral Finance,65.11 ,https://www.bookdepository.com/Behavioral-Finance-Michael-Decker/9783836679251?ref=grid-view&qid=1628102997462&sr=1-2470,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8366/9783836679251.jpg,05 Aug 2009,finance
Internet Finance,36.37 ,https://www.bookdepository.com/Internet-Finance-Xiaoqiu-Wu/9781487802011?ref=grid-view&qid=1628102997462&sr=1-2471,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4878/9781487802011.jpg,31 Dec 2020,finance
Depraved Finance,26.26 ,https://www.bookdepository.com/Depraved-Finance-Robert-Fleming/9781176032569?ref=grid-view&qid=1628102997462&sr=1-2472,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1760/9781176032569.jpg,23 Aug 2011,finance
Public Finance,133.53 ,https://www.bookdepository.com/Public-Finance-Miguel-angel-Galindo-Martin/9781629481494?ref=grid-view&qid=1628102997462&sr=1-2473,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6294/9781629481494.jpg,20 Jan 2014,finance
